consec,tiempo,anio,timestre,periodo,clave,entidad,inpc_general,inpc_sub,inpc_ser,inpc_viv,inpc_edu,inpc_otros,itaee,itaee_des,itaee_log,itaeepc,itaeepc_des,itaee_logc,itaee_c,itaee_c1,itaee_c2,inpc_general_c1,desocup,desocup_des,salario,salario_log,uscpi,uscpi_log,usmexcpi,usmexcpi_log,usmextiponom,usmextiponom_0,indusmextipo,indusmextipo_0,mxfondeo,mxfondeo_0,usfondeo,usfondeo_0,tipcamnom,ied,ied_mxp,ied_mxp_log,usindpro,usindpro_log,mexindpro,mexindpro_log,mexindpro_e0,inpc12mes,inpc12mes_e0,inpcsub12mes,inpcsub12mes_e0,inpp_e,inpp_e0,inpp_pet,pib1mes_e,pibp12mes_e,pibp12mes_e0,incgb,incgb_0,poblacion,poblacion_0,m1,m1des,pea,pearel,peareal_log,fecanticon,fecanticon_0,tmortinf,tmortinf_0,tmortfet,tmortfet_0,rsid,rsid_0,noresid,noresid_0,carret_2c,carret_4c,carretera_0,isremp,isremp_0,gtosegpub,gtopgj,gtopgj_pc
1216,20,2005,4,2005Q4,24,San Luis Potosi,80.90563,82.13175,84.78773,86.85473,78.3685,86.35455,113.4971841125,110.5785146232,2.0549850867,4.69127E-05,4.90066E-05,1.8758218728,4.4138762411,1.4082280509,2.611478593,3.7885974672,2.4124011462,2.4035040494,165.0782585353,2.2176898787,197.8666666667,2.2963726376,2125.4525055556,3.3274514049,10.7101333333,1.0297948775,83.0368333333,1.9192707787,8.86875,0.9478624128,3.98,0.5998830721,10.7101333333,-7.173633,-76.8305659144,-1.8855340321,95.9855666667,1.9822059332,110.9397675584,2.0450872516,2.6873913043,3.6,3.6,3.2685384615,3.2685384615,70.3599299351,1.6215768888,71.3154785517,3.0660100917,3.7396774194,3.7396774194,6.6,0.8195439355,2419327.06829581,6.3836945845,988699936.963333,970030427.73286,956536,39.5372751595,1.5970067352,2.7,0.4313637642,168,2.2253092817,4.8173874076,0.6828115731,247974,5.3944061476,71155,4.852205423,8884,640,3.9788193867,30,1.4771212547,6563015,193108644,6.9021071298
1217,21,2006,1,2006Q1,24,San Luis Potosi,82.00287,82.86757,85.55653,88.27517,78.46573,86.87123,110.9240962082,113.5409264512,2.0450258988,4.56802E-05,5.08771E-05,0.8012385217,1.8620436674,4.7107458124,1.4082280509,4.5202402097,2.4176642057,2.4876762372,166.6385436152,2.2217754613,198.9333333333,2.2987075597,2112.7309866667,3.324844202,10.5923666667,1.0249930059,81.3455666667,1.9103338889,7.793015873,0.8917055608,4.4566666667,0.6490101525,10.5923666667,-9.009084,-95.4275210588,-1.9796736422,96.8866666667,1.9862640145,112.1336544515,2.0497359761,6.0990909091,3.5487741935,3.5487741935,3.1558333333,3.1558333333,71.5038202924,1.8541105101,72.389921816,3.7506451613,3.635483871,3.635483871,6.6,0.8195439355,2428273.09474173,6.3852975279,1022304395.49333,1011894432.04302,982021,40.4411267467,1.6068232471,2.7,0.4313637642,149,2.1731862684,9.0827539807,0.9582175509,254651,5.405945386,73230,4.8646890341,8898,640,3.9794573181,29,1.4623979979,6720346,199193692,6.9139780533
1218,22,2006,2,2006Q2,24,San Luis Potosi,82.54713,83.53367,86.47356,89.87268,78.48517,87.63333,116.4800142529,116.6817542066,2.0662514151,4.77915E-05,5.11126E-05,-0.0102605606,-0.0236230232,8.3592703425,4.7107458124,4.0740972818,2.7637147833,2.7919146262,169.9440290612,2.2303059104,202.3,2.3059958828,2249.69842,3.3521243033,11.1752333333,1.0482565998,87.2077333333,1.9405549986,7.0633870968,0.8490130077,4.9066666667,0.6907865553,11.1752333333,27.116508,303.0333040852,2.4814903611,97.5026666667,1.9890164937,114.1407970358,2.0574409009,5.0354545455,3.7044420557,3.7044420557,3.1738054731,3.1738054731,73.3192701368,2.5827578314,74.004572462,4.0691838625,3.5044117647,3.5044117647,6.6,0.8195439355,2437252.20120822,6.3869004713,1062766869.59333,1072556845.61002,953041,39.1030932099,1.5922111132,2.7,0.4313637642,128,2.1072099696,2.5,0.3979400087,255533,5.4074469937,74075,4.8696716602,8898,640,3.9794573181,29,1.4623979979,6720346,199193692,6.9123751099
1219,23,2006,3,2006Q3,24,San Luis Potosi,83.19915,83.91101,87.22369,90.52131,80.16477,87.96761,115.4434272241,115.5145409044,2.0623692114,4.71917E-05,4.90424E-05,1.2154997436,2.8383257262,5.8022606055,8.3592703425,4.0134603794,2.8092119538,2.7147928723,173.3526838584,2.2389305698,203.4333333333,2.3084221152,2224.3567055556,3.3472044335,10.9477,1.0393228879,85.3814666667,1.9313636108,7.0169230769,0.8461467156,5.2466666667,0.7198834733,10.9477,-30.106649,-329.5985612573,-2.5179853073,97.8556,1.9905856842,113.2200484855,2.0539233365,4.44,3.5384375,3.5384375,3.2173637962,3.2173637962,74.5410103318,2.8800889375,75.2869518484,4.4604259973,3.4184848485,3.4184848485,6.6,0.8195439355,2446264.51001637,6.3885034147,1075776029.83333,1098420539.32961,972683,39.7619716109,1.5994679109,2.7,0.4313637642,122,2.0863598307,7.5294117647,0.8767610483,258038,5.4116836671,74126,4.8699705653,8898,640,3.9794573181,29,1.4623979979,6720346,199193692,6.9107721665
1220,24,2006,4,2006Q4,24,San Luis Potosi,84.37397,84.78532,87.81706,90.46888,82.68531,88.11471,118.5068093564,115.5033818082,2.0737433055,4.82655E-05,4.90632E-05,1.072420157,2.5000793431,4.4138762411,5.8022606055,4.2868957327,2.7389393837,2.7279434489,176.4829653509,2.2467027924,201.7,2.3047058982,2202.2836777778,3.34287326,10.8875666667,1.0369308273,82.6356333333,1.9171673599,7.0258333333,0.8466978433,5.2466666667,0.7198834733,10.8875666667,108.19726205,1178.0049037202,3.0711470983,98.0027333333,1.9912381885,112.9463419301,2.0528721697,3.646,3.499375,3.499375,3.2980194333,3.2980194333,74.6686673238,2.5813001856,75.6465213886,4.6734094972,3.4645454545,3.4645454545,6.6,0.8195439355,2455310.14393959,6.3901063581,1134794071.55667,1112852159.24525,999428,40.7047558724,1.6096451544,2.7,0.4313637642,168,2.2253092817,5.4190052255,0.7339195698,257451,5.4106945831,73951,4.8689440511,8898,640,3.9794573181,29,1.4623979979,6720346,199193692,6.9091692231
1221,25,2007,1,2007Q1,24,San Luis Potosi,85.36187,85.71021,88.36879,91.27893,83.04608,88.52499,112.9895513173,115.7607810676,2.0530382841,4.58489E-05,5.08849E-05,2.8678550131,6.8263894262,1.8620436674,4.4138762411,4.0961980965,3.0812225762,3.1508498308,180.094725883,2.2555009946,203.7556666667,2.3091096958,2251.9411106,3.3525570293,11.0222,1.0422682871,83.2954,1.9206210181,7.0219354839,0.8464568349,5.2566666667,0.7207104386,11.0222,77.554802,854.8245386044,2.9318769805,98.9154,1.9952639116,116.2834849679,2.0655180389,1.189047619,3.6367142857,3.6367142857,3.4131655556,3.4131655556,75.4247734088,2.3184768318,76.4262285293,3.3684375,3.3674193548,3.3674193548,6.8,0.8325089127,2464389.22620526,6.3917093015,1140576843.18333,1128513636.72757,984534,39.9504262367,1.6015214172,2.6,0.414973348,152,2.1818435879,4.8675335512,0.6873089537,259376,5.4139297884,74290,4.8709303583,8968,710,3.9857856178,28,1.4471580313,7076930,207825955,6.9259904834
1222,26,2007,2,2007Q2,24,San Luis Potosi,85.7378,86.28036,88.81237,91.87005,83.22647,88.97283,116.4524981521,116.7369461598,2.0661488095,0.00004708,5.07402E-05,2.7958223419,6.6493525877,-0.0236230232,1.8620436674,3.8652706642,2.8403303824,2.8951135462,180.3004519414,2.2559968153,207.6623333333,2.3173577295,2247.8215581,3.3517618321,10.8774333333,1.0365264302,83.9746666667,1.9241482886,7.2020967742,0.8574589527,5.25,0.7201593034,10.8774333333,39.256046,427.0050232953,2.6304329841,100.0926666667,2.0004022599,115.4359435188,2.062341057,1.7,3.7773793103,3.7773793103,3.3978596154,3.3978596154,76.4060580567,1.790966104,77.2080683481,3.0861601457,3.4309090909,3.4309090909,6.8,0.8325089127,2473501.88049645,6.3933122449,1144371120.05667,1156111586.94209,975447,39.4358705644,1.5958914325,2.6,0.414973348,120,2.079181246,9.0201441119,0.9552134762,260791,5.4162925996,78326,4.8939059483,8968,710,3.9857856178,28,1.4471580313,7076930,207825955,6.92438754
1223,27,2007,3,2007Q3,24,San Luis Potosi,86.52492,86.81789,89.33491,92.20455,84.8013,89.09442,118.7200877182,118.7328772986,2.0745242088,4.78199E-05,4.93697E-05,0.9976040848,2.3236540823,2.8383257262,-0.0236230232,3.99736055,2.6825100057,2.5746246551,182.8207622555,2.2620255154,208.2353333333,2.3185544224,2279.7253639,3.3578825312,10.9626666667,1.0399162091,84.0425666667,1.9244993073,7.2564615385,0.8607248977,5.0733333333,0.7052933977,10.9626666667,33.76692,370.17548832,2.568407658,100.3760666667,2.0016301734,115.7224699267,2.0634176945,2.41,3.79015625,3.79015625,3.4718518519,3.4718518519,77.4386147751,1.6562300791,78.0425853178,2.9796159795,3.508125,3.508125,6.8,0.8325089127,2482648.23095354,6.3949151883,1178347419.94,1203457355.3947,1030198,41.4959311253,1.6180055141,2.6,0.414973348,115,2.0606978404,10.0952920087,1.0041188855,261932,5.418188559,79610,4.9009676239,8968,710,3.9857856178,28,1.4471580313,7076930,207825955,6.9227845966
1224,28,2007,4,2007Q4,24,San Luis Potosi,87.52519,87.70013,89.74676,92.30313,86.70293,88.98364,121.4695736173,118.1847119734,2.084467507,4.87472E-05,4.90879E-05,-0.7901621233,-1.8029640864,2.5000793431,2.8383257262,3.7348248518,2.7993072542,2.764637213,184.6425768061,2.2663318524,209.7163333333,2.3216322559,2283.7286874667,3.3586445074,10.8527,1.035537798,82.4491666667,1.9161862705,7.4270967742,0.8708190828,4.4966666667,0.652890695,10.8527,40.49064623,439.4328363403,2.6428925062,100.6158666667,2.0026664724,115.3218362289,2.0619115489,1.5428571429,3.8551612903,3.8551612903,3.6700921429,3.6700921429,78.4538017717,2.1475593624,78.79478091,3.0759419088,3.4925806452,3.4925806452,6.8,0.8325089127,2491828.40217598,6.3965181317,1247395881.15,1222539761.79175,1026148,41.180524273,1.6146918714,2.6,0.414973348,139,2.1430148003,10.6034617184,1.0254476728,259309,5.4138175904,77974,4.8919498137,8968,710,3.9857856178,28,1.4471580313,7076930,207825955,6.9211816532
1225,29,2008,1,2008Q1,24,San Luis Potosi,88.63032,88.94526,90.90838,93.4775,86.96264,90.63068,120.7026581011,123.6271649069,2.0817168342,4.82609E-05,5.09337E-05,-4.7916422739,-10.4462910511,6.8263894262,2.5000793431,3.8289343942,2.3039477496,2.3775294311,187.8987092394,2.2739237967,212.1003333333,2.326541351,2298.3663086222,3.3614192468,10.8026,1.0335282953,81.8994333333,1.9132808969,7.5048333333,0.8753410519,3.1766666667,0.5019716459,10.8026,133.39691353,1441.0334980992,3.1586740765,100.2688,2.0011658174,116.4028017497,2.0659634337,0.5834615385,3.663375,3.663375,3.6834005268,3.6834005268,80.1924481472,2.6619457853,80.4232939641,2.6704285714,3.7710322581,3.7710322581,6.8,0.8325089127,2501042.51922394,6.3981210751,1251018674.12667,1236479566.25835,1022041,40.8645991479,1.6113472432,2.6,0.414973348,138,2.1398790864,9.1324200913,0.9605858808,260158,5.4152371852,78340,4.8939835672,9082,732,3.9918460536,28,1.4471580313,7319988,223452769,6.9510646657
1226,30,2008,2,2008Q2,24,San Luis Potosi,89.89257,90.35917,91.79309,94.39043,87.28494,91.79872,124.1958353514,124.6961985127,2.0941070329,4.94747E-05,5.03356E-05,-5.3666890856,-11.6242506741,6.6493525877,6.8263894262,4.8459022741,2.6235133111,2.7211348451,189.7997104794,2.2782955456,216.7566666667,2.3359724637,2247.3106660889,3.351663113,10.4266,1.0181427128,80.1090333333,1.9036814912,7.5375,0.8772273251,2.0866666667,0.3194530785,10.4266,-28.7474212579,-299.7378624875,-2.4767416059,98.8521333333,1.9949860463,115.8726575245,2.0639809676,0.5872173913,3.8758275862,3.8758275862,3.8811583333,3.8811583333,82.6664825058,3.4201664475,82.5131053074,2.6336792938,3.6216129032,3.6216129032,6.8,0.8325089127,2510290.70762003,6.3997240185,1236774961.75,1251245720.78421,1023129,40.7573910422,1.6102063762,2.6,0.414973348,116,2.0644579892,6.5496463191,0.8162178487,259711,5.4144903445,79368,4.8996454366,9082,732,3.9918460536,28,1.4471580313,7319988,223452769,6.9494617223
1227,31,2008,3,2008Q3,24,San Luis Potosi,91.3287,91.50628,92.61121,94.84544,88.84029,92.55705,121.478731883,121.6502213073,2.0845002497,0.000048214,4.96788E-05,-3.1665564105,-7.0317971252,2.3236540823,6.6493525877,5.5519034285,3.3897278366,3.2657649939,192.6779938892,2.2848321159,219.2776666667,2.3409944012,2260.6955180333,3.3542420733,10.3229,1.0138017203,78.8620666667,1.896868154,8.0783076923,0.9073203909,1.94,0.2878017299,10.3229,85.79007229,885.6023372429,2.947238754,95.7144666667,1.9809775837,113.2364384737,2.0539862014,-0.7595238095,4.3239032258,4.3239032258,4.1782758621,4.1782758621,83.9983006971,3.531292459,83.9383741315,2.3184357506,3.3943333333,3.3943333333,6.8,0.8325089127,2519573.09335101,6.4013269618,1236470987.77333,1263179982.74556,1001155,39.7351044366,1.5991743588,2.6,0.414973348,113,2.0530784435,0.8490508824,-0.0710662823,262120,5.4185001593,79911,4.9026065654,9082,732,3.9918460536,28,1.4471580313,7319988,223452769,6.9478587789
1228,32,2008,4,2008Q4,24,San Luis Potosi,92.47384,92.3585,93.26071,95.35408,90.32717,92.87911,119.2795208291,115.3049802824,2.0765658858,4.71668E-05,4.91915E-05,1.8737186564,4.4088197719,-1.8029640864,2.3236540823,5.6539723021,3.4652613759,3.3826194971,195.4103786506,2.2909476263,213.0753333333,2.3285331765,2793.9043168444,3.4462115287,13.056,1.1158101414,94.2403666667,1.9742369672,8.1246031746,0.9098021582,0.5066666667,-0.2952776668,13.056,-45.7133276554,-596.8332058694,-2.7758529779,91.6574666667,1.9621678495,109.1938813697,2.0381983036,-3.5268181818,4.5628125,4.5628125,4.4157,4.4157,84.5411568235,3.2454192433,85.6673363276,1.7223081479,3.3303225806,3.3303225806,6.8,0.8325089127,2528889.80286951,6.4029299052,1367038079.35,1338990801.00557,1005928,39.7774548681,1.5996369917,2.6,0.414973348,155,2.1903316982,5.9281726063,0.7729208402,263013,5.419977215,79651,4.9011912326,9082,732,3.9918460536,28,1.4471580313,7319988,223452769,6.9462558355
1229,33,2009,1,2009Q1,24,San Luis Potosi,93.54788,93.7935,93.93522,96.07349,90.82075,93.61055,108.0937071294,111.1364025748,2.0338004115,4.25861E-05,4.08629E-05,1.9306538905,4.5457876392,-10.4462910511,-1.8029640864,5.5483947254,3.6835971759,3.7854157136,197.6948237045,2.2959952982,212.015,2.3263665882,3054.5763950889,3.4849509913,14.3860666667,1.1579420685,102.4870333333,2.0106689219,7.6424590164,0.8832331184,0.1833333333,-0.7367585652,14.3860666667,-48.86246128,-702.9386254715,-2.8469174078,86.7287,1.9381628367,104.4461705341,2.0188925214,-8.0639090909,4.2902,4.2902,4.0898846154,4.0898846154,85.1639555251,2.6122352482,86.3442483802,-3.3228125,3.3909705882,3.3909705882,6.8,0.8325089127,2538240.96309575,6.4045328486,1413616105.40333,1396459421.04309,1011114,39.8352250516,1.6002672751,2.5,0.3979400087,143,2.1553360375,7.919049714,0.8986730694,262090,5.4184504508,79726,4.9015999753,9386,808,4.0083446293,28,1.4471580313,7381735,244270710,6.9833385461
1230,34,2009,2,2009Q2,24,San Luis Potosi,94.70542,94.67242,94.81991,96.68438,91.25665,95.00446,109.7590001233,110.7704385062,2.0404401421,4.30828E-05,4.00649E-05,3.0926843314,7.3808514603,-11.6242506741,-10.4462910511,5.3540020048,3.596256921,3.7317308207,199.7075377676,2.3003944572,214.263,2.3309471814,2841.7585269333,3.4535871718,13.3135333333,1.12429333,95.5819,1.9803756593,5.6706451613,0.7536324723,0.18,-0.7447274949,13.3135333333,-4.09658,-54.5399543827,-1.7367147704,84.2523666667,1.9255821091,104.0040417201,2.0170502168,-10.1865384615,4.0260714286,4.0260714286,3.97415,3.97415,85.4466843712,1.4365756641,86.2075437092,-6.3066666667,3.2456,3.2456,6.8,0.8325089127,2547626.70141925,6.406135792,1404347545.35,1421534775.50508,1010374,39.6594210383,1.5983463699,2.5,0.3979400087,121,2.0827853703,6.3157894737,0.8004276451,262906,5.4198004976,80022,4.9032094016,9386,808,4.0083446293,28,1.4471580313,7381735,244270710,6.9817356027
1231,35,2009,3,2009Q3,24,San Luis Potosi,95.38248,95.4425,95.5894,97.07019,93.24022,95.47069,112.9365939067,113.3357258159,2.0528346856,4.41668E-05,0.000039913,2.2888104139,5.4115268875,-7.0317971252,-11.6242506741,4.4386704289,4.6937957304,4.5504309776,201.3935364115,2.3040455281,215.718,2.3338863851,2855.1180148,3.4556240643,13.2648666667,1.122702889,94.9470666667,1.977481552,4.5738461538,0.6602815526,0.1566666667,-0.8050233968,13.2648666667,2.1603769916,28.6571127438,1.4572324323,85.2687333333,1.9307898116,106.1386501912,2.0258735602,-6.1714285714,4.48,4.48,4.1392857143,4.1392857143,86.3381905772,1.1932442455,86.8878680469,-7.1774193548,2.51125,2.51125,6.8,0.8325089127,2557047.1457006,6.4077387354,1411022987.73,1441654787.54077,1005794,39.3341984989,1.5947703051,2.5,0.3979400087,135,2.1303337685,3.1694948313,0.5009900479,267060,5.4266088447,80226,4.9043151392,9386,808,4.0083446293,28,1.4471580313,7381735,244270710,6.9801326593
1232,36,2009,4,2009Q4,24,San Luis Potosi,95.94936,96.30273,96.20866,97.28367,94.86178,95.92465,124.5383399272,119.6945074573,2.0953030724,4.85245E-05,4.92355E-05,0.9611172125,2.2377238583,4.4088197719,-7.0317971252,3.7583818299,4.3732962826,4.2485104636,203.6811138712,2.3089507613,216.152,2.3347592583,2835.6057349333,3.452645846,13.0660666667,1.1161448697,92.7862,1.9674833888,4.5833333333,0.6611814434,0.12,-0.920818754,13.0660666667,36.8458259787,481.4300186265,2.6825331664,86.6353666667,1.9376952178,109.3413194262,2.0387843102,2.4528571429,5.0444444444,5.0444444444,4.6692307692,4.6692307692,87.5249820548,1.5063844168,87.9448233503,-7.0333333333,-0.11,-0.11,6.8,0.8325089127,2566502.42427318,6.4093416788,1518424211.12333,1487624414.6614,1016219,39.5954817883,1.5976456317,2.5,0.3979400087,136,2.1335389084,12.5231910946,1.0977150076,249729,5.3974689781,78203,4.8932234137,9386,808,4.0083446293,28,1.4471580313,7381735,244270710,6.9785297159
1233,37,2010,1,2010Q1,24,San Luis Potosi,97.85929,97.70061,97.98609,98.32203,95.80042,98.87103,113.0074175068,116.1453436905,2.0531069504,4.38695E-05,4.08155E-05,2.5135567982,5.9584430058,4.5457876392,4.4088197719,4.6087736034,4.1792660752,4.3016752207,204.8546620047,2.3114458519,217.0196666667,2.3364990921,2776.7286367778,3.4435334392,12.7726666667,1.1062815784,89.1750666667,1.9502434427,4.6059016393,0.6633146592,0.1333333333,-0.8750612634,12.7726666667,330.8749304008,4226.1551943663,3.6259454413,88.4122,1.9465121974,112.0859596285,2.0495512144,4.8803703704,4.241,4.241,4.3,4.3,89.0045475187,1.9156372189,89.5185265753,4.075,1.6203225806,1.6203225806,5.6,0.748188027,2575992.6659449,6.4109446222,1531353579.33333,1511940493.37615,1000764,38.8496447692,1.5893870521,2.5,0.3979400087,146,2.1643528558,6.9589572337,0.8425441675,252545,5.4023387746,78276,4.8936286246,9540,808,4.01485642,30,1.4771212547,493564041,278548315,7.0339559134
